age,gender,education_level,employment_status,job_title,has_loan,loan_type,loan_term_months,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,monthly_income_rm,monthly_expenses_rm,savings_rm,loan_amount_rm,monthly_emi_rm
25,Female,Master,Unemployed,Engineer,No,No Loan,0,0.0,0.0,483,1.31,Asia,28569.561,22901.078999999998,450770.56100000005,0.0,0.0
46,Female,Other,Employed,Salesperson,Yes,Education,12,29.79,1.15,313,0.86,Asia,29077.584000000003,25316.879,300993.734,343538.839,33455.117
56,Female,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,595,4.4,Asia,14634.061000000002,9798.372000000001,773281.6,0.0,0.0
32,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,460,7.1,Asia,26202.171000000002,20876.836000000003,2233620.574,0.0,0.0
21,Female,Bachelor,Employed,Accountant,Yes,Business,180,13.58,0.97,770,1.5,Asia,18189.799000000003,8458.684000000001,328312.484,1348225.644,17576.073
31,Male,Master,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,758,7.52,Asia,18296.301,6152.441,1650233.5910000002,0.0,0.0
56,Female,Bachelor,Self-employed,Doctor,No,No Loan,0,0.0,0.0,756,5.28,Asia,15271.146,10453.881000000001,967490.441,0.0,0.0
41,Male,Bachelor,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,533,6.38,Asia,3778.283,2823.384,289196.499,0.0,0.0
18,Male,Bachelor,Self-employed,Teacher,Yes,Car,240,27.18,4.41,629,1.94,Asia,11296.873000000001,6280.281,263118.50200000004,2191470.598,49867.657999999996
35,Female,Bachelor,Employed,Accountant,Yes,Business,300,16.16,1.83,410,0.25,Asia,12146.398000000001,3849.911,36091.065,1623441.7110000001,22264.84
43,Male,Bachelor,Employed,Student,Yes,Home,120,14.16,0.64,348,1.15,Asia,29754.478,17580.914,409616.04500000004,1220859.451,19073.493000000002
39,Female,Bachelor,Self-employed,Driver,No,No Loan,0,0.0,0.0,690,8.84,Asia,23072.347,20566.213,2446331.153,0.0,0.0
34,Female,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,702,1.95,Asia,28871.865,11949.28,675613.7200000001,0.0,0.0
51,Male,High School,Student,Doctor,No,No Loan,0,0.0,0.0,726,8.23,Asia,19032.791,12865.686000000002,1879943.7410000002,0.0,0.0
43,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,803,5.57,Asia,12902.44,7264.790000000001,861923.6470000001,0.0,0.0
68,Female,Bachelor,Self-employed,Teacher,No,No Loan,0,0.0,0.0,696,9.56,Asia,10732.779,8317.308,1231084.1130000001,0.0,0.0
44,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,514,7.47,Asia,13665.109,7980.506,1224578.702,0.0,0.0
18,Male,Bachelor,Employed,Engineer,Yes,Car,180,24.61,0.69,726,6.74,Asia,24093.14,18827.589,1947782.507,788535.121,16601.246
34,Male,Bachelor,Student,Salesperson,No,No Loan,0,0.0,0.0,832,4.06,Asia,14354.74,11654.12,699294.8580000001,0.0,0.0
61,Male,High School,Employed,Engineer,Yes,Business,60,4.64,0.5,418,0.13,Asia,15950.719000000001,14338.384,25781.990999999998,428324.91200000007,8012.56
56,Male,Master,Employed,Student,Yes,Education,180,12.54,1.88,683,0.37,Asia,15335.489,9881.421,67909.783,2338397.204,28882.158000000003
61,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,306,6.46,Asia,39835.79000000001,18261.38,3089766.793,0.0,0.0
41,Female,Bachelor,Employed,Driver,Yes,Education,120,25.93,16.48,476,1.02,Asia,2898.0200000000004,1687.582,35569.741,2040335.424,47760.554000000004
53,Other,Other,Employed,Driver,Yes,Home,60,11.52,7.93,514,6.36,Asia,3159.9040000000005,1775.096,241292.64200000002,1139075.7380000001,25062.703
22,Female,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,350,7.5,Asia,13989.268,8937.849,1259064.388,0.0,0.0
50,Male,Other,Employed,Driver,Yes,Home,60,9.34,1.25,473,3.29,Asia,20850.375,15435.975,822353.2189999999,1247472.543,26101.826
30,Other,Bachelor,Employed,Engineer,Yes,Home,36,24.09,6.46,777,6.98,Asia,12360.812,10121.967,1034934.125,2033734.7440000002,79885.33600000001
36,Female,Bachelor,Self-employed,Accountant,Yes,Business,300,13.01,0.58,427,7.15,Asia,35655.281,20225.839,3059763.92,1845139.2540000002,20824.008
19,Male,Bachelor,Employed,Teacher,Yes,Home,36,8.25,0.99,516,6.9,Asia,37094.703,31830.374,3073239.055,1165511.217,36657.462
43,Female,Master,Student,Student,No,No Loan,0,0.0,0.0,571,9.54,Asia,31765.608000000004,18218.516000000003,3635468.2830000003,0.0,0.0
58,Male,High School,Student,Driver,No,No Loan,0,0.0,0.0,417,9.21,Asia,18616.559,10298.733999999999,2057917.4660000002,0.0,0.0
37,Female,Master,Employed,Salesperson,No,No Loan,0,0.0,0.0,314,1.13,Asia,39758.616,28006.501,540931.319,0.0,0.0
46,Male,Bachelor,Unemployed,Student,No,No Loan,0,0.0,0.0,757,6.13,Asia,20835.617,9372.035,1532207.4730000002,0.0,0.0
22,Male,High School,Student,Salesperson,Yes,Car,360,16.35,0.47,457,7.6,Asia,16878.781,10950.53,1539145.0960000001,583793.251,8015.568
42,Female,Bachelor,Employed,Manager,Yes,Car,12,5.9,7.6,511,2.64,Asia,24931.479,20849.529,790339.0279999999,2203845.839,189575.863
19,Female,Master,Employed,Accountant,Yes,Car,300,27.53,1.15,365,4.02,Asia,24879.403,9362.682,1200127.7040000001,1242805.443,28543.664
65,Female,High School,Employed,Student,No,No Loan,0,0.0,0.0,467,4.17,Asia,20512.022,8624.218,1027420.9400000001,0.0,0.0
30,Male,Bachelor,Employed,Doctor,Yes,Business,180,16.58,1.58,494,5.58,Asia,16866.655000000002,5335.299000000001,1128686.153,1764587.1290000002,26633.584000000003
29,Female,Master,Unemployed,Teacher,Yes,Car,360,26.58,0.09,410,0.34,Asia,29182.112,24968.327,117550.14899999999,113240.202,2509.236
55,Male,High School,Employed,Manager,No,No Loan,0,0.0,0.0,462,9.87,Asia,17604.696,12691.222000000002,2084117.0050000001,0.0,0.0
56,Female,Bachelor,Employed,Accountant,Yes,Home,36,18.73,8.71,565,5.98,Asia,9146.106,5902.871,656537.736,2182560.432,79706.36
42,Female,Other,Employed,Doctor,Yes,Business,60,22.41,2.44,414,1.05,Asia,12737.329000000002,10178.649000000001,159848.786,1115014.5580000002,31055.954999999998
44,Male,High School,Employed,Teacher,Yes,Education,360,13.67,0.48,317,1.93,Asia,38872.008,15063.735,902006.7509999999,1595912.448,18493.466
54,Male,PhD,Employed,Student,No,No Loan,0,0.0,0.0,302,9.26,Asia,13090.111,8614.959,1453981.7540000002,0.0,0.0
59,Male,Bachelor,Self-employed,Driver,No,No Loan,0,0.0,0.0,722,3.45,Asia,6085.043000000001,3622.431,251994.54200000002,0.0,0.0
36,Other,High School,Unemployed,Driver,Yes,Business,24,4.3,2.14,834,2.7,Asia,26874.600000000002,23757.889,869260.8640000001,1319314.769,57467.46400000001
28,Female,Master,Student,Salesperson,No,No Loan,0,0.0,0.0,700,3.09,Asia,6871.87,2483.856,255059.17700000003,0.0,0.0
49,Female,High School,Employed,Manager,Yes,Car,300,14.96,0.41,620,0.39,Asia,16079.029000000002,11800.149000000001,74884.11300000001,513994.397,6567.451
67,Male,High School,Self-employed,Doctor,Yes,Home,300,18.1,1.01,498,4.1,Asia,25579.938000000002,9467.163,1259869.639,1685608.4230000002,25712.760000000002
25,Female,PhD,Student,Manager,No,No Loan,0,0.0,0.0,727,4.16,Asia,27288.764,17903.945,1361428.696,0.0,0.0
63,Other,Master,Self-employed,Engineer,No,No Loan,0,0.0,0.0,323,9.57,Asia,29581.471,24774.499,3395943.17,0.0,0.0
19,Female,Master,Employed,Salesperson,No,No Loan,0,0.0,0.0,578,4.6,Asia,18190.222,8828.668000000001,1004019.076,0.0,0.0
39,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,777,2.76,Asia,15367.731,10786.171,509337.543,0.0,0.0
29,Male,Master,Employed,Doctor,Yes,Business,300,5.51,0.93,651,2.86,Asia,10660.446,8754.455,365923.858,1609899.977,9895.803
56,Male,Bachelor,Employed,Student,Yes,Home,24,16.59,6.28,739,3.39,Asia,11220.122000000001,9239.166000000001,456754.08400000003,1431367.1870000002,70488.391
46,Female,Bachelor,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,457,4.61,Asia,9660.145,4824.3150000000005,534065.042,0.0,0.0
60,Male,Bachelor,Student,Unemployed,No,No Loan,0,0.0,0.0,655,7.49,Asia,8288.638,4971.566,745260.576,0.0,0.0
40,Male,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,719,7.72,Asia,26526.048000000003,23203.618,2457184.017,0.0,0.0
35,Male,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,744,3.73,Asia,24550.403,14546.124000000002,1097815.801,0.0,0.0
58,Female,Bachelor,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,317,4.55,Asia,12444.19,7684.453,679261.954,0.0,0.0
62,Female,Bachelor,Unemployed,Accountant,Yes,Business,240,28.01,18.88,507,1.78,Asia,2350.0,1813.401,50070.557,1893185.286,44364.71
18,Female,High School,Employed,Teacher,Yes,Education,12,10.8,4.82,633,3.42,Asia,30084.653,16865.574,1234065.135,1643424.231,145095.298
50,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,320,7.5,Asia,21744.456,10567.809,1958079.5489999999,0.0,0.0
34,Male,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,549,5.74,Asia,9159.313,4376.499,630854.0220000001,0.0,0.0
27,Male,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,772,7.86,Asia,16872.154000000002,7188.086000000001,1591539.0040000002,0.0,0.0
56,Other,Master,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,501,5.51,Asia,27068.522,13136.876,1789271.999,0.0,0.0
28,Female,Master,Employed,Unemployed,Yes,Home,180,28.34,0.19,684,5.01,Asia,21828.68,14693.516000000001,1312530.3190000001,175514.59100000001,4208.051
39,Female,Bachelor,Employed,Accountant,Yes,Home,36,23.72,3.05,740,6.57,Asia,22260.328,7136.809,1754200.0820000002,1736039.8460000001,67854.84000000001
26,Male,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,814,9.36,Asia,20035.254,9438.493,2249725.077,0.0,0.0
53,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,710,3.54,Asia,25123.286,17068.614,1066850.0860000001,0.0,0.0
48,Male,Bachelor,Unemployed,Manager,Yes,Business,24,27.98,0.59,523,7.99,Asia,17330.733,9764.25,1661862.519,184976.396,10151.201000000001
18,Female,Bachelor,Self-employed,Driver,No,No Loan,0,0.0,0.0,650,9.74,Asia,25887.740999999998,12279.784,3026413.7539999997,0.0,0.0
27,Male,High School,Employed,Driver,No,No Loan,0,0.0,0.0,587,9.65,Asia,6015.765,5031.961000000001,696578.211,0.0,0.0
28,Female,Master,Self-employed,Student,No,No Loan,0,0.0,0.0,341,1.85,Asia,13261.097000000002,8424.75,293976.587,0.0,0.0
40,Female,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,551,1.52,Asia,13003.255000000001,11276.616000000002,237721.347,0.0,0.0
37,Male,High School,Unemployed,Student,Yes,Education,240,27.69,1.69,361,1.58,Asia,25737.858000000004,12254.216000000002,487541.857,1872944.736,43400.034999999996
30,Male,Master,Unemployed,Student,No,No Loan,0,0.0,0.0,571,9.62,Asia,9639.371,5245.388,1113188.655,0.0,0.0
65,Other,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,829,0.27,Asia,23025.018,14891.292000000001,75486.841,0.0,0.0
45,Female,High School,Employed,Driver,Yes,Home,360,19.25,4.06,647,0.54,Asia,8981.559000000001,3005.744,58496.576,2264146.5100000002,36439.1
47,Female,High School,Employed,Doctor,No,No Loan,0,0.0,0.0,609,1.51,Asia,10025.57,7752.979,181924.404,0.0,0.0
21,Male,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,333,8.7,Asia,18785.759,7277.386,1962037.184,0.0,0.0
68,Female,High School,Student,Salesperson,Yes,Education,36,26.11,1.72,495,5.32,Asia,31965.217,13721.791000000001,2041041.317,1359507.524,54855.11
56,Male,High School,Employed,Accountant,Yes,Business,360,29.12,1.52,558,5.89,Asia,29665.554,17918.186,2096097.446,1861101.1120000002,45170.759999999995
41,Female,Master,Employed,Student,Yes,Home,12,16.76,6.16,357,3.19,Asia,13687.246,7769.335,523900.117,925933.511,84344.13200000001
56,Female,High School,Employed,Teacher,Yes,Home,12,9.86,3.03,439,6.25,Asia,26563.037,16272.528,1992511.702,916924.316,80552.50100000002
48,Female,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,808,9.36,Asia,22154.953999999998,11459.305,2488520.045,0.0,0.0
33,Male,Master,Self-employed,Student,No,No Loan,0,0.0,0.0,535,7.3,Asia,20394.380999999998,15103.967,1785917.186,0.0,0.0
51,Female,Bachelor,Unemployed,Doctor,Yes,Business,240,12.08,2.04,442,1.02,Asia,8314.535,5229.831,101752.509,1532028.5910000002,16954.498
67,Female,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,633,3.07,Asia,21578.781,17103.488,796013.0090000001,0.0,0.0
33,Male,PhD,Self-employed,Doctor,Yes,Business,360,5.42,0.42,391,7.96,Asia,25919.513,19911.456,2477377.0500000003,1931856.9800000002,10872.087000000001
60,Male,Master,Employed,Driver,Yes,Home,24,27.36,10.17,372,1.0,Asia,7959.168000000001,2554.262,95206.39600000001,1483850.677,80963.187
47,Male,Bachelor,Employed,Teacher,Yes,Home,240,16.69,0.75,523,8.87,Asia,26816.555,15953.351,2853023.281,1399104.131,20192.892
30,Male,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,380,7.47,Asia,37055.552,12068.331,3319666.6820000005,0.0,0.0
44,Female,Master,Self-employed,Salesperson,Yes,Business,240,15.13,2.75,653,1.2,Asia,7982.621000000001,4488.265,114484.762,1655758.206,21962.066
51,Male,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,440,6.14,Asia,16894.808,7899.666,1244997.7580000001,0.0,0.0
24,Female,Bachelor,Employed,Salesperson,Yes,Business,60,20.31,1.65,304,3.62,Asia,20586.987,9284.897,893515.966,1273499.1220000002,33959.991
29,Male,High School,Self-employed,Engineer,Yes,Education,120,10.16,1.06,351,5.06,Asia,25133.438000000002,18564.107,1526569.729,2005483.3260000001,26680.630999999998
52,Female,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,311,0.84,Asia,21771.105,11646.694,219699.33800000002,0.0,0.0
28,Female,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,448,1.24,Asia,17765.436,12923.214,265021.391,0.0,0.0
62,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,394,0.3,Asia,2350.0,1144.027,8479.035,0.0,0.0
64,Other,Master,Employed,Doctor,Yes,Home,36,29.95,4.47,638,5.02,Asia,21022.959000000003,8311.574,1266498.0019999999,2215327.563,93983.50300000001
64,Female,Bachelor,Employed,Driver,Yes,Education,360,18.62,0.85,569,8.78,Asia,15402.511,11244.374000000002,1621963.843,841401.426,13107.031
36,Male,Bachelor,Student,Teacher,Yes,Business,360,27.62,0.86,671,6.81,Asia,31336.498000000003,10463.516000000001,2560431.455,1174421.994,27038.771
36,Male,High School,Unemployed,Teacher,No,No Loan,0,0.0,0.0,753,1.04,Asia,19055.445,8550.898,238772.50200000004,0.0,0.0
35,Female,Master,Self-employed,Engineer,No,No Loan,0,0.0,0.0,713,0.72,Asia,8074.365000000001,2625.467,70187.168,0.0,0.0
19,Male,High School,Unemployed,Accountant,No,No Loan,0,0.0,0.0,365,5.45,Asia,16840.711,11329.726,1100395.819,0.0,0.0
23,Female,Master,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,392,6.03,Asia,17490.439,15619.181,1266125.4800000002,0.0,0.0
42,Female,Bachelor,Employed,Accountant,Yes,Business,180,15.97,1.01,351,8.5,Asia,28174.197000000004,19545.561,2874075.568,1949114.675,28585.917
38,Male,Bachelor,Self-employed,Engineer,No,No Loan,0,0.0,0.0,695,6.36,Asia,23795.629999999997,11780.926,1817190.328,0.0,0.0
46,Female,High School,Employed,Driver,No,No Loan,0,0.0,0.0,779,7.62,Asia,12674.349,10183.866000000002,1158289.7610000002,0.0,0.0
62,Male,Bachelor,Employed,Engineer,Yes,Education,36,13.41,3.15,660,8.49,Asia,13577.031,7003.799000000001,1382459.927,1261217.458,42744.902
44,Female,PhD,Employed,Unemployed,Yes,Business,120,18.17,1.39,618,5.08,Asia,22760.454999999998,12125.906,1388488.1,1749588.9120000002,31716.728
35,Female,Master,Student,Manager,Yes,Home,60,29.62,1.15,451,0.64,Asia,16710.897,11483.087000000001,129206.102,598877.9010000001,19236.16
31,Male,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,395,0.9,Asia,30086.674000000003,22771.688000000002,323888.56200000003,0.0,0.0
28,Male,Other,Employed,Unemployed,No,No Loan,0,0.0,0.0,726,6.29,Asia,19864.973,17658.605,1498340.0250000001,0.0,0.0
21,Male,Other,Employed,Manager,No,No Loan,0,0.0,0.0,543,9.13,Asia,23525.568,17296.47,2578348.889,0.0,0.0
28,Female,Master,Employed,Engineer,Yes,Car,24,21.21,10.26,372,8.37,Asia,2350.0,1653.178,236167.95,468125.17000000004,24103.245000000003
38,Female,High School,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,330,6.5,Asia,34374.202,27458.105,2680355.903,0.0,0.0
30,Male,High School,Employed,Doctor,Yes,Education,36,20.7,0.08,667,6.96,Asia,36501.516,22421.162,3047320.9990000003,80313.318,3013.4519999999998
48,Male,Master,Employed,Engineer,Yes,Car,360,29.91,1.45,557,6.39,Asia,31902.284000000003,24310.28,2445120.809,1858785.563,46336.782999999996
53,Female,Other,Student,Accountant,Yes,Home,120,3.15,0.44,405,2.28,Asia,30058.755999999998,18853.063000000002,821604.321,1366262.317,13287.557999999999
35,Male,High School,Self-employed,Driver,Yes,Home,360,5.32,0.46,826,4.49,Asia,13190.456,4021.414,710424.4110000001,1081660.303,6019.947999999999
45,Female,Bachelor,Employed,Student,Yes,Business,60,17.09,0.3,519,2.28,Asia,43690.119000000006,17378.25,1197665.797,527234.109,13128.651
42,Female,PhD,Employed,Teacher,No,No Loan,0,0.0,0.0,713,8.92,Asia,15299.346,6814.06,1637367.3410000002,0.0,0.0
69,Male,Bachelor,Employed,Unemployed,Yes,Education,360,21.5,0.86,479,0.2,Asia,20056.592,16188.68,47114.91500000001,965266.636,17323.354000000003
29,Male,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,493,9.98,Asia,16073.295,9388.485,1924781.318,0.0,0.0
28,Female,PhD,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,483,6.93,Asia,26151.880999999998,13838.539,2173276.5220000003,0.0,0.0
46,Female,PhD,Employed,Manager,Yes,Home,60,23.94,0.94,611,6.1,Asia,16177.494,6530.086000000001,1183793.512,528239.909,15177.992000000002
33,Male,High School,Employed,Engineer,No,No Loan,0,0.0,0.0,806,5.08,Asia,25340.003,9061.741,1544724.09,0.0,0.0
48,Female,Other,Student,Engineer,No,No Loan,0,0.0,0.0,823,4.15,Asia,20599.536,6708.169,1025990.307,0.0,0.0
47,Male,Bachelor,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,760,3.32,Asia,37702.507000000005,17220.283,1500009.042,0.0,0.0
54,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,390,7.62,Asia,24619.728,12659.92,2251109.8850000002,0.0,0.0
34,Male,Bachelor,Self-employed,Doctor,No,No Loan,0,0.0,0.0,616,4.16,Asia,17971.014,11863.317000000001,896356.975,0.0,0.0
52,Male,High School,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,620,2.79,Asia,16691.58,10050.339,558666.4400000001,0.0,0.0
60,Male,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,707,7.09,Asia,17037.406,8391.239,1450554.9370000002,0.0,0.0
21,Male,PhD,Student,Salesperson,No,No Loan,0,0.0,0.0,817,2.46,Asia,10308.039999999999,7757.021000000001,304772.346,0.0,0.0
28,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,541,6.28,Asia,20819.120000000003,9658.406,1567989.325,0.0,0.0
32,Male,Master,Employed,Student,No,No Loan,0,0.0,0.0,444,4.87,Asia,22880.775,15970.036000000002,1337889.592,0.0,0.0
32,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,646,6.55,Asia,42171.878,20364.724000000002,3314600.176,0.0,0.0
53,Female,Bachelor,Student,Salesperson,No,No Loan,0,0.0,0.0,739,1.26,Asia,22086.851,19594.535,332730.954,0.0,0.0
29,Female,High School,Self-employed,Student,No,No Loan,0,0.0,0.0,452,4.99,Asia,13579.24,5935.677000000001,812769.684,0.0,0.0
49,Male,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,754,7.39,Asia,27228.04,21646.79,2413325.074,0.0,0.0
51,Female,High School,Self-employed,Driver,Yes,Education,36,8.19,1.08,402,8.69,Asia,16154.229000000001,6265.946000000001,1684624.76,556073.2620000001,17474.083
20,Female,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,585,3.34,Asia,21239.112,15776.960000000001,851447.3470000001,0.0,0.0
55,Female,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,685,5.27,Asia,12102.03,9917.094000000001,765387.292,0.0,0.0
44,Male,High School,Unemployed,Doctor,Yes,Education,300,11.19,0.85,793,9.12,Asia,24954.086000000003,15247.928,2732273.466,2146040.1160000004,21329.070000000003
35,Male,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,599,8.23,Asia,13792.62,6689.604,1362911.499,0.0,0.0
45,Male,Master,Employed,Driver,Yes,Business,24,19.07,2.15,403,8.92,Asia,24592.703,21368.55,2632969.892,1047897.242,52858.691000000006
23,Male,Master,Unemployed,Teacher,No,No Loan,0,0.0,0.0,755,9.14,Asia,13051.148000000001,3973.474,1431624.982,0.0,0.0
69,Female,High School,Unemployed,Unemployed,No,No Loan,0,0.0,0.0,552,2.01,Asia,27888.719000000005,10359.458,673457.548,0.0,0.0
63,Female,Master,Employed,Doctor,No,No Loan,0,0.0,0.0,820,1.8,Asia,16858.524,5254.271000000001,364984.892,0.0,0.0
54,Female,High School,Employed,Engineer,Yes,Business,60,15.07,0.22,474,2.86,Asia,22514.363,7320.109,773307.591,208691.28000000003,4972.412
63,Female,Master,Employed,Driver,Yes,Business,360,24.12,0.38,509,8.73,Asia,21347.729,9206.595,2235298.756,404816.64,8143.126
46,Male,PhD,Unemployed,Student,No,No Loan,0,0.0,0.0,733,9.45,Asia,2350.0,1645.376,266563.93100000004,0.0,0.0
69,Male,High School,Employed,Salesperson,No,No Loan,0,0.0,0.0,679,3.44,Asia,2464.727,981.407,101684.171,0.0,0.0
25,Other,Bachelor,Unemployed,Student,Yes,Education,60,29.12,2.83,828,7.09,Asia,15357.344000000001,13594.186000000002,1307149.4300000002,1365414.343,43440.596000000005
42,Female,High School,Unemployed,Salesperson,Yes,Business,12,4.65,1.18,692,2.51,Asia,16832.721,5783.162,506899.465,232461.154,19863.14
67,Female,Master,Unemployed,Teacher,No,No Loan,0,0.0,0.0,618,2.2,Asia,20744.719000000005,16099.427,547801.638,0.0,0.0
31,Female,Bachelor,Student,Accountant,Yes,Home,12,7.47,24.17,440,8.84,Asia,8070.323,4169.182,856000.0020000001,2248608.498,195052.30299999999
28,Male,Master,Employed,Salesperson,No,No Loan,0,0.0,0.0,373,5.57,Asia,2350.0,1860.354,157041.946,0.0,0.0
23,Female,High School,Unemployed,Student,No,No Loan,0,0.0,0.0,365,9.21,Asia,9024.282,4928.937000000001,997453.599,0.0,0.0
47,Male,Bachelor,Employed,Manager,Yes,Home,12,26.89,4.11,718,8.28,Asia,27205.856,10286.467,2704532.609,1164364.84,111736.81300000001
58,Female,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,373,0.17,Asia,22715.617,16004.299,45663.132,0.0,0.0
